srr	sample_name	replicate	single_paired	rcomp	unusable	trim_read_depth	sample_qc_score	paper_id	sample_id	protocol	paper_name	organism	cell_type	sample_id	condition_type	treatment	conc_intens	start_time	end_time	duration	duration_unit
SRR11793826	SRR11793826	2	paired	0	0	12880370	4	145	1122	PRO-seq	Judd2020unpublished	H. sapiens	K562	1122	no treatment			NULL	NULL	NULL	
SRR11793825	SRR11793825	1	paired	0	0	10971073	4	145	1121	PRO-seq	Judd2020unpublished	H. sapiens	K562	1121	no treatment			NULL	NULL	NULL	
SRR5364314	SRR5364314	2	single	1	0	36305170	1	77	654	PRO-seq	Dukler2017nascent	H. sapiens	K562	654	treatment	celastrol	3 microM	-160	0	160	min
SRR5364313	SRR5364313	1	single	1	0	34117769	1	77	653	PRO-seq	Dukler2017nascent	H. sapiens	K562	653	treatment	celastrol	3 microM	-160	0	160	min
SRR5364312	SRR5364312	2	single	1	0	27779187	1	77	652	PRO-seq	Dukler2017nascent	H. sapiens	K562	652	treatment	celastrol	3 microM	-60	0	1	hr
SRR5364310	SRR5364310	2	single	1	0	35265409	1	77	650	PRO-seq	Dukler2017nascent	H. sapiens	K562	650	treatment	celastrol	3 microM	-40	0	40	min
SRR12083664	SRR12083664	1	paired	0	0	40574700	1	26	280	PRO-seq	Blumberg2021characterizing	H. sapiens	K562	280	no treatment			NULL	NULL	NULL	
SRR1552484	SRR1552484	1	single	0	0	23068567	1	58	493	GRO-seq	Core2014analysis	H. sapiens	K562	493	no treatment			NULL	NULL	NULL	
SRR1554311	SRZ1554311	1	single	1	0	446848236	3	59	495	PRO-seq	Core2014analysis	H. sapiens	K562	495	no treatment			NULL	NULL	NULL	
SRR1554312	SRZ1554311	1	single	1	0	446848236	3	59	495	PRO-seq	Core2014analysis	H. sapiens	K562	495	no treatment			NULL	NULL	NULL	
SRR5364303	SRR5364303	1	single	1	0	31057459	1	77	643	PRO-seq	Dukler2017nascent	H. sapiens	K562	643	vehicle	DMSO		NULL	NULL	NULL	
SRR5364304	SRR5364304	2	single	1	0	32284314	1	77	644	PRO-seq	Dukler2017nascent	H. sapiens	K562	644	vehicle	DMSO		NULL	NULL	NULL	
SRR5364305	SRR5364305	1	single	1	0	30856489	1	77	645	PRO-seq	Dukler2017nascent	H. sapiens	K562	645	treatment	celastrol	3 microM	-10	0	10	min
SRR5364306	SRR5364306	2	single	1	0	28626305	1	77	646	PRO-seq	Dukler2017nascent	H. sapiens	K562	646	treatment	celastrol	3 microM	-10	0	10	min
SRR5364307	SRR5364307	1	single	1	0	28646480	1	77	647	PRO-seq	Dukler2017nascent	H. sapiens	K562	647	treatment	celastrol	3 microM	-20	0	20	min
SRR5364308	SRR5364308	2	single	1	0	25865034	1	77	648	PRO-seq	Dukler2017nascent	H. sapiens	K562	648	treatment	celastrol	3 microM	-20	0	20	min
SRR5364309	SRR5364309	1	single	1	0	31928378	1	77	649	PRO-seq	Dukler2017nascent	H. sapiens	K562	649	treatment	celastrol	3 microM	-40	0	40	min
SRR5364311	SRR5364311	1	single	1	0	36406601	1	77	651	PRO-seq	Dukler2017nascent	H. sapiens	K562	651	treatment	celastrol	3 microM	-60	0	1	hr
SRR8669166	SRR8669166	1	single	1	0	35381902	1	320	2543	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2543	treatment	heat shock	42 Celsius	-1	0	1	hr
SRR8669176	SRR8669176	1	single	1	0	42554873	1	320	2553	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2553	treatment	heat shock	42 Celsius	-4410	-4350	1	hr
SRR8669165	SRR8669165	2	single	1	0	6309079	4	320	2542	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2542	treatment	heat shock	42 Celsius	-30	0	30	hr
SRR8669164	SRR8669164	1	single	1	0	19654481	2	320	2541	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2541	treatment	heat shock	42 Celsius	-30	0	30	hr
SRR8669163	SRR8669163	2	single	1	0	6695221	4	320	2540	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2540	no treatment			NULL	NULL	NULL	
SRR8669162	SRR8669162	1	single	1	0	17342044	2	320	2539	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2539	no treatment			NULL	NULL	NULL	
SRR8669177	SRR8669177	1	single	1	0	35555948	1	320	2554	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2554	treatment	heat shock	42 Celsius	-98	-97	1	hr
SRR8669177	SRR8669177	1	single	1	0	35555948	1	320	2554	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2554	treatment	heat shock	42 Celsius	-80	-79	1	hr
SRR8669177	SRR8669177	1	single	1	0	35555948	1	320	2554	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2554	treatment	heat shock	42 Celsius	-77	-76	1	hr
SRR8669177	SRR8669177	1	single	1	0	35555948	1	320	2554	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2554	treatment	heat shock	42 Celsius	-74	-73	1	hr
SRR8669177	SRR8669177	1	single	1	0	35555948	1	320	2554	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2554	treatment	heat shock	42 Celsius	-56	-55	1	hr
SRR8669177	SRR8669177	1	single	1	0	35555948	1	320	2554	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2554	treatment	heat shock	42 Celsius	-53	-52	1	hr
SRR8669177	SRR8669177	1	single	1	0	35555948	1	320	2554	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2554	treatment	heat shock	42 Celsius	-50	-49	1	hr
SRR8669177	SRR8669177	1	single	1	0	35555948	1	320	2554	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2554	treatment	heat shock	42 Celsius	-104	-103	1	hr
SRR8669177	SRR8669177	1	single	1	0	35555948	1	320	2554	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2554	treatment	heat shock	42 Celsius	-101	-100	1	hr
SRR8669177	SRR8669177	1	single	1	0	35555948	1	320	2554	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2554	treatment	heat shock	42 Celsius	-1	0	1	hr
SRR8669176	SRR8669176	1	single	1	0	42554873	1	320	2553	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2553	treatment	heat shock	42 Celsius	-6210	-6150	1	hr
SRR8669176	SRR8669176	1	single	1	0	42554873	1	320	2553	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2553	treatment	heat shock	42 Celsius	-6030	-5970	1	hr
SRR8669176	SRR8669176	1	single	1	0	42554873	1	320	2553	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2553	treatment	heat shock	42 Celsius	-5850	-5790	1	hr
SRR8669176	SRR8669176	1	single	1	0	42554873	1	320	2553	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2553	treatment	heat shock	42 Celsius	-4770	-4710	1	hr
SRR8669176	SRR8669176	1	single	1	0	42554873	1	320	2553	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2553	treatment	heat shock	42 Celsius	-4590	-4530	1	hr
SRR8669169	SRR8669169	1	single	1	0	18855126	2	320	2546	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2546	treatment	heat shock	42 Celsius	-2970	-2910	1	hr
SRR8669168	SRR8669168	2	single	1	0	8332849	4	320	2545	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2545	treatment	heat shock	42 Celsius	-49	-48	1	hr
SRR8669168	SRR8669168	2	single	1	0	8332849	4	320	2545	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2545	treatment	heat shock	42 Celsius	-52	-51	1	hr
SRR8669168	SRR8669168	2	single	1	0	8332849	4	320	2545	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2545	treatment	heat shock	42 Celsius	-55	-54	1	hr
SRR8669168	SRR8669168	2	single	1	0	8332849	4	320	2545	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2545	treatment	heat shock	42 Celsius	-73	-72	1	hr
SRR8669168	SRR8669168	2	single	1	0	8332849	4	320	2545	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2545	treatment	heat shock	42 Celsius	-103	-102	1	hr
SRR8669168	SRR8669168	2	single	1	0	8332849	4	320	2545	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2545	treatment	heat shock	42 Celsius	-76	-75	1	hr
SRR8669168	SRR8669168	2	single	1	0	8332849	4	320	2545	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2545	treatment	heat shock	42 Celsius	-79	-78	1	hr
SRR8669168	SRR8669168	2	single	1	0	8332849	4	320	2545	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2545	treatment	heat shock	42 Celsius	-97	-96	1	hr
SRR8669169	SRR8669169	1	single	1	0	18855126	2	320	2546	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2546	treatment	heat shock	42 Celsius	-30	0	30	min
SRR8669169	SRR8669169	1	single	1	0	18855126	2	320	2546	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2546	treatment	heat shock	42 Celsius	-3330	-3270	1	hr
SRR8669167	SRR8669167	1	single	1	0	14568189	3	320	2544	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2544	treatment	heat shock	42 Celsius	-100	-99	1	hr
SRR8669169	SRR8669169	1	single	1	0	18855126	2	320	2546	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2546	treatment	heat shock	42 Celsius	-3150	-3090	1	hr
SRR8669168	SRR8669168	2	single	1	0	8332849	4	320	2545	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2545	treatment	heat shock	42 Celsius	-100	-99	1	hr
SRR8669167	SRR8669167	1	single	1	0	14568189	3	320	2544	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2544	treatment	heat shock	42 Celsius	-97	-96	1	hr
SRR8669167	SRR8669167	1	single	1	0	14568189	3	320	2544	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2544	treatment	heat shock	42 Celsius	-79	-78	1	hr
SRR8669167	SRR8669167	1	single	1	0	14568189	3	320	2544	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2544	treatment	heat shock	42 Celsius	-76	-75	1	hr
SRR8669167	SRR8669167	1	single	1	0	14568189	3	320	2544	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2544	treatment	heat shock	42 Celsius	-73	-72	1	hr
SRR8669167	SRR8669167	1	single	1	0	14568189	3	320	2544	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2544	treatment	heat shock	42 Celsius	-55	-54	1	hr
SRR8669167	SRR8669167	1	single	1	0	14568189	3	320	2544	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2544	treatment	heat shock	42 Celsius	-52	-51	1	hr
SRR8669167	SRR8669167	1	single	1	0	14568189	3	320	2544	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2544	treatment	heat shock	42 Celsius	-49	-48	1	hr
SRR8669167	SRR8669167	1	single	1	0	14568189	3	320	2544	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2544	treatment	heat shock	42 Celsius	-103	-102	1	hr
SRR8669171	SRR8669171	1	single	1	0	33079796	1	320	2548	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2548	treatment	heat shock	42 Celsius	-80	-79	1	hr
SRR8669170	SRR8669170	2	single	1	0	4966829	5	320	2547	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2547	treatment	heat shock	42 Celsius	-30	0	30	min
SRR8669170	SRR8669170	2	single	1	0	4966829	5	320	2547	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2547	treatment	heat shock	42 Celsius	-2970	-2910	1	hr
SRR8669170	SRR8669170	2	single	1	0	4966829	5	320	2547	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2547	treatment	heat shock	42 Celsius	-3150	-3090	1	hr
SRR8669170	SRR8669170	2	single	1	0	4966829	5	320	2547	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2547	treatment	heat shock	42 Celsius	-3330	-3270	1	hr
SRR8669170	SRR8669170	2	single	1	0	4966829	5	320	2547	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2547	treatment	heat shock	42 Celsius	-4410	-4350	1	hr
SRR8669170	SRR8669170	2	single	1	0	4966829	5	320	2547	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2547	treatment	heat shock	42 Celsius	-4590	-4530	1	hr
SRR8669170	SRR8669170	2	single	1	0	4966829	5	320	2547	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2547	treatment	heat shock	42 Celsius	-4770	-4710	1	hr
SRR8669170	SRR8669170	2	single	1	0	4966829	5	320	2547	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2547	treatment	heat shock	42 Celsius	-5850	-5790	1	hr
SRR8669170	SRR8669170	2	single	1	0	4966829	5	320	2547	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2547	treatment	heat shock	42 Celsius	-6030	-5970	1	hr
SRR8669171	SRR8669171	1	single	1	0	33079796	1	320	2548	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2548	treatment	heat shock	42 Celsius	-98	-97	1	hr
SRR8669169	SRR8669169	1	single	1	0	18855126	2	320	2546	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2546	treatment	heat shock	42 Celsius	-6210	-6150	1	hr
SRR8669171	SRR8669171	1	single	1	0	33079796	1	320	2548	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2548	treatment	heat shock	42 Celsius	-77	-76	1	hr
SRR8669171	SRR8669171	1	single	1	0	33079796	1	320	2548	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2548	treatment	heat shock	42 Celsius	-74	-73	1	hr
SRR8669171	SRR8669171	1	single	1	0	33079796	1	320	2548	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2548	treatment	heat shock	42 Celsius	-56	-55	1	hr
SRR8669171	SRR8669171	1	single	1	0	33079796	1	320	2548	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2548	treatment	heat shock	42 Celsius	-53	-52	1	hr
SRR8669171	SRR8669171	1	single	1	0	33079796	1	320	2548	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2548	treatment	heat shock	42 Celsius	-50	-49	1	hr
SRR8669171	SRR8669171	1	single	1	0	33079796	1	320	2548	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2548	treatment	heat shock	42 Celsius	-104	-103	1	hr
SRR8669171	SRR8669171	1	single	1	0	33079796	1	320	2548	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2548	treatment	heat shock	42 Celsius	-101	-100	1	hr
SRR8669171	SRR8669171	1	single	1	0	33079796	1	320	2548	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2548	treatment	heat shock	42 Celsius	-1	0	1	hr
SRR8669170	SRR8669170	2	single	1	0	4966829	5	320	2547	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2547	treatment	heat shock	42 Celsius	-6210	-6150	1	hr
SRR8669175	SRR8669175	1	single	1	0	42079281	1	320	2552	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2552	treatment	heat shock	42 Celsius	-103	-102	1	hr
SRR8669176	SRR8669176	1	single	1	0	42554873	1	320	2553	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2553	treatment	heat shock	42 Celsius	-3150	-3090	1	hr
SRR8669176	SRR8669176	1	single	1	0	42554873	1	320	2553	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2553	treatment	heat shock	42 Celsius	-2970	-2910	1	hr
SRR8669176	SRR8669176	1	single	1	0	42554873	1	320	2553	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2553	treatment	heat shock	42 Celsius	-30	0	30	min
SRR8669175	SRR8669175	1	single	1	0	42079281	1	320	2552	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2552	treatment	heat shock	42 Celsius	-97	-96	1	hr
SRR8669175	SRR8669175	1	single	1	0	42079281	1	320	2552	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2552	treatment	heat shock	42 Celsius	-79	-78	1	hr
SRR8669175	SRR8669175	1	single	1	0	42079281	1	320	2552	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2552	treatment	heat shock	42 Celsius	-76	-75	1	hr
SRR8669175	SRR8669175	1	single	1	0	42079281	1	320	2552	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2552	treatment	heat shock	42 Celsius	-73	-72	1	hr
SRR8669175	SRR8669175	1	single	1	0	42079281	1	320	2552	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2552	treatment	heat shock	42 Celsius	-55	-54	1	hr
SRR8669175	SRR8669175	1	single	1	0	42079281	1	320	2552	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2552	treatment	heat shock	42 Celsius	-52	-51	1	hr
SRR8669175	SRR8669175	1	single	1	0	42079281	1	320	2552	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2552	treatment	heat shock	42 Celsius	-49	-48	1	hr
SRR8669176	SRR8669176	1	single	1	0	42554873	1	320	2553	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2553	treatment	heat shock	42 Celsius	-3330	-3270	1	hr
SRR8669175	SRR8669175	1	single	1	0	42079281	1	320	2552	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2552	treatment	heat shock	42 Celsius	-100	-99	1	hr
SRR8669174	SRR8669174	1	single	1	0	40521739	1	320	2551	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2551	treatment	heat shock	42 Celsius	-1	0	1	hr
SRR8669173	SRR8669173	1	single	1	0	45691648	1	320	2550	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2550	treatment	heat shock	42 Celsius	-30	0	30	hr
SRR8669172	SRR8669172	1	single	1	0	47411028	1	320	2549	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2549	no treatment			NULL	NULL	NULL	
SRR8669169	SRR8669169	1	single	1	0	18855126	2	320	2546	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2546	treatment	heat shock	42 Celsius	-4410	-4350	1	hr
SRR8669169	SRR8669169	1	single	1	0	18855126	2	320	2546	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2546	treatment	heat shock	42 Celsius	-4590	-4530	1	hr
SRR8669169	SRR8669169	1	single	1	0	18855126	2	320	2546	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2546	treatment	heat shock	42 Celsius	-4770	-4710	1	hr
SRR8669169	SRR8669169	1	single	1	0	18855126	2	320	2546	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2546	treatment	heat shock	42 Celsius	-5850	-5790	1	hr
SRR8669169	SRR8669169	1	single	1	0	18855126	2	320	2546	PRO-seq	Vihervaara2021stress	H. sapiens	K562	2546	treatment	heat shock	42 Celsius	-6030	-5970	1	hr
SRR12091784	SRR12091784	2	single	1	0	70116749	4	295	2375	PRO-seq	Stengel2020definition	H. sapiens	Kasumi-1	2375	treatment	dTAG47	500 nM	-24	0	1	day
SRR12091771	SRR12091771	1	single	1	0	50273218	1	295	2362	PRO-seq	Stengel2020definition	H. sapiens	Kasumi-1	2362	treatment	dTAG47	500 nM	-30	0	30	min
SRR12091772	SRR12091772	2	single	1	0	34783335	1	295	2363	PRO-seq	Stengel2020definition	H. sapiens	Kasumi-1	2363	treatment	dTAG47	500 nM	-30	0	30	min
SRR12091773	SRR12091773	1	single	1	0	38008090	1	295	2364	PRO-seq	Stengel2020definition	H. sapiens	Kasumi-1	2364	treatment	dTAG47	500 nM	-1	0	1	hr
SRR12091774	SRR12091774	2	single	1	0	34042500	1	295	2365	PRO-seq	Stengel2020definition	H. sapiens	Kasumi-1	2365	treatment	dTAG47	500 nM	-1	0	1	hr
SRR12091775	SRR12091775	1	single	1	0	32770729	1	295	2366	PRO-seq	Stengel2020definition	H. sapiens	Kasumi-1	2366	treatment	dTAG47	500 nM	-2	0	2	hr
SRR12091776	SRR12091776	2	single	1	0	32755424	1	295	2367	PRO-seq	Stengel2020definition	H. sapiens	Kasumi-1	2367	treatment	dTAG47	500 nM	-2	0	2	hr
SRR12091777	SRR12091777	1	single	1	0	57967714	2	295	2368	PRO-seq	Stengel2020definition	H. sapiens	Kasumi-1	2368	treatment	dTAG47	500 nM	-6	0	6	hr
SRR12091778	SRR12091778	2	single	1	0	35314120	1	295	2369	PRO-seq	Stengel2020definition	H. sapiens	Kasumi-1	2369	treatment	dTAG47	500 nM	-6	0	6	hr
SRR12091779	SRR12091779	1	single	1	0	72642057	3	295	2370	PRO-seq	Stengel2020definition	H. sapiens	Kasumi-1	2370	treatment	dTAG47	500 nM	-24	0	1	day
SRR12091780	SRR12091780	2	single	1	0	72662275	2	295	2371	PRO-seq	Stengel2020definition	H. sapiens	Kasumi-1	2371	treatment	dTAG47	500 nM	-24	0	1	day
SRR12091781	SRR12091781	1	single	1	0	77202815	2	295	2372	PRO-seq	Stengel2020definition	H. sapiens	Kasumi-1	2372	treatment	GSK2879552	100 nM	-24	0	1	day
SRR12091782	SRR12091782	2	single	1	0	61628024	2	295	2373	PRO-seq	Stengel2020definition	H. sapiens	Kasumi-1	2373	treatment	GSK2879552	100 nM	-24	0	1	day
SRR12091783	SRR12091783	1	single	1	0	71067415	3	295	2374	PRO-seq	Stengel2020definition	H. sapiens	Kasumi-1	2374	treatment	GSK2879552	100 nM	-24	0	1	day
SRR12091783	SRR12091783	1	single	1	0	71067415	3	295	2374	PRO-seq	Stengel2020definition	H. sapiens	Kasumi-1	2374	treatment	dTAG47	500 nM	-24	0	1	day
SRR12091784	SRR12091784	2	single	1	0	70116749	4	295	2375	PRO-seq	Stengel2020definition	H. sapiens	Kasumi-1	2375	treatment	GSK2879552	100 nM	-24	0	1	day
SRR12091770	SRR12091770	2	single	1	0	28789121	1	295	2361	PRO-seq	Stengel2020definition	H. sapiens	Kasumi-1	2361	no treatment			NULL	NULL	NULL	
SRR12091769	SRR12091769	1	single	1	0	55732653	1	295	2360	PRO-seq	Stengel2020definition	H. sapiens	Kasumi-1	2360	no treatment			NULL	NULL	NULL	
SRR3713700	SRR3713700	1	single	1	0	33024069	1	358	2827	PRO-seq	Zhao2016high	H. sapiens	Kasumi-1	2827	vehicle	DMSO		-1	0	1	hr
SRR3713702	SRR3713702	1	single	1	0	46234711	1	358	2829	PRO-seq	Zhao2016high	H. sapiens	Kasumi-1	2829	treatment	MS417	125 nM	-1	0	1	hr
SRR3713701	SRR3713701	1	single	1	0	41130177	1	358	2828	PRO-seq	Zhao2016high	H. sapiens	Kasumi-1	2828	treatment	JQ1	250 nM	-1	0	1	hr
SRR5382460	SRR5382460	5	single	1	0	37596503	1	198	1640	PRO-seq	Liu2017identification	H. sapiens	Kasumi-1	1640	no treatment			NULL	NULL	NULL	
SRR5382461	SRR5382461	6	single	1	0	32821860	1	198	1641	PRO-seq	Liu2017identification	H. sapiens	Kasumi-1	1641	no treatment			NULL	NULL	NULL	
SRR12091767	SRR12091767	1	single	1	0	37967680	1	295	2358	PRO-seq	Stengel2020definition	H. sapiens	Kasumi-1	2358	no treatment			NULL	NULL	NULL	
SRR12091768	SRR12091768	2	single	1	0	33532071	1	295	2359	PRO-seq	Stengel2020definition	H. sapiens	Kasumi-1	2359	no treatment			NULL	NULL	NULL	
SRR3713715	SRR3713715	2	single	1	0	60100000	2	358	2836	PRO-seq	Zhao2016high	H. sapiens	Kasumi-1	2836	treatment	JQ1	250 nM	-15	0	15	min
SRR5382459	SRR5382459	4	single	1	0	36459149	1	198	1639	PRO-seq	Liu2017identification	H. sapiens	Kasumi-1	1639	no treatment			NULL	NULL	NULL	
SRR5382458	SRR5382458	3	single	1	0	36368321	1	198	1638	PRO-seq	Liu2017identification	H. sapiens	Kasumi-1	1638	no treatment			NULL	NULL	NULL	
SRR5382457	SRR5382457	2	single	1	0	37117961	2	198	1637	PRO-seq	Liu2017identification	H. sapiens	Kasumi-1	1637	no treatment			NULL	NULL	NULL	
SRR5382456	SRR5382456	1	single	1	0	33137437	2	198	1636	PRO-seq	Liu2017identification	H. sapiens	Kasumi-1	1636	no treatment			NULL	NULL	NULL	
SRR3713703	SRR3713703	1	single	1	0	39769278	1	358	2830	PRO-seq	Zhao2016high	H. sapiens	Kasumi-1	2830	vehicle	DMSO		-3	0	3	hr
SRR3713704	SRR3713704	1	single	1	0	33720122	1	358	2831	PRO-seq	Zhao2016high	H. sapiens	Kasumi-1	2831	treatment	JQ1	250 nM	-3	0	3	hr
SRR3713705	SRR3713705	1	single	1	0	52075982	1	358	2832	PRO-seq	Zhao2016high	H. sapiens	Kasumi-1	2832	treatment	MS417	125 nM	-3	0	3	hr
SRR3713712	SRR3713712	1	single	1	0	40613311	1	358	2833	PRO-seq	Zhao2016high	H. sapiens	Kasumi-1	2833	no treatment			NULL	NULL	NULL	
SRR3713713	SRR3713713	2	single	1	0	53722335	2	358	2834	PRO-seq	Zhao2016high	H. sapiens	Kasumi-1	2834	no treatment			NULL	NULL	NULL	
SRR3713714	SRR3713714	1	single	1	0	39404206	2	358	2835	PRO-seq	Zhao2016high	H. sapiens	Kasumi-1	2835	treatment	JQ1	250 nM	-15	0	15	min
SRR3713717	SRR3713717	2	single	1	0	34089661	2	358	2838	PRO-seq	Zhao2016high	H. sapiens	Kasumi-1	2838	treatment	JQ1	250 nM	-30	0	30	min
SRR3713716	SRR3713716	1	single	1	0	44409007	2	358	2837	PRO-seq	Zhao2016high	H. sapiens	Kasumi-1	2837	treatment	JQ1	250 nM	-30	0	30	min
SRR10354619	SRZ10354618	2	single	1	0	97369921	3	133	1050	PRO-seq	Jaeger2020selective	H. sapiens	KBM7	1050	treatment	NVP2	500 nM	-30	0	30	min
SRR10354613	SRZ10354612	1	single	1	0	75384295	2	133	1047	PRO-seq	Jaeger2020selective	H. sapiens	KBM7	1047	treatment	dTAG7	500 nM	-2	0	2	hr
SRR10354614	SRZ10354614	2	single	1	0	81822218	2	133	1048	PRO-seq	Jaeger2020selective	H. sapiens	KBM7	1048	treatment	dTAG7	500 nM	-2	0	2	hr
SRR10354615	SRZ10354614	2	single	1	0	81822218	2	133	1048	PRO-seq	Jaeger2020selective	H. sapiens	KBM7	1048	treatment	dTAG7	500 nM	-2	0	2	hr
SRR10354616	SRZ10354616	1	single	1	0	92193953	3	133	1049	PRO-seq	Jaeger2020selective	H. sapiens	KBM7	1049	treatment	NVP2	500 nM	-30	0	30	min
SRR10354625	SRR10354625	2	single	1	0	67168280	1	133	1022	PRO-seq	Jaeger2020selective	H. sapiens	KBM7	1022	vehicle	DMSO		-2	0	2	hr
SRR10354624	SRR10354624	1	single	1	0	76969708	1	133	1021	PRO-seq	Jaeger2020selective	H. sapiens	KBM7	1021	vehicle	DMSO		-2	0	2	hr
SRR10354617	SRZ10354616	1	single	1	0	92193953	3	133	1049	PRO-seq	Jaeger2020selective	H. sapiens	KBM7	1049	treatment	NVP2	500 nM	-30	0	30	min
SRR10354618	SRZ10354618	2	single	1	0	97369921	3	133	1050	PRO-seq	Jaeger2020selective	H. sapiens	KBM7	1050	treatment	NVP2	500 nM	-30	0	30	min
SRR10354612	SRZ10354612	1	single	1	0	75384295	2	133	1047	PRO-seq	Jaeger2020selective	H. sapiens	KBM7	1047	treatment	dTAG7	500 nM	-2	0	2	hr
SRR10354622	SRZ10354622	2	single	1	0	73522552	3	133	1052	PRO-seq	Jaeger2020selective	H. sapiens	KBM7	1052	treatment	dTAG7	500 nM	-2	0	2	hr
SRR10354623	SRZ10354622	2	single	1	0	73522552	3	133	1052	PRO-seq	Jaeger2020selective	H. sapiens	KBM7	1052	treatment	NVP2	500 nM	-30	0	30	min
SRR10354622	SRZ10354622	2	single	1	0	73522552	3	133	1052	PRO-seq	Jaeger2020selective	H. sapiens	KBM7	1052	treatment	NVP2	500 nM	-30	0	30	min
SRR10354621	SRZ10354620	1	single	1	0	85324297	3	133	1051	PRO-seq	Jaeger2020selective	H. sapiens	KBM7	1051	treatment	dTAG7	500 nM	-2	0	2	hr
